customer_id;customer_name;segment;country;city;state;postal_code;region
GT-14635;Grant Thornton;Corporate;United States;New York City;New York;10009;East
GT-14710;Greg Tran;Consumer;United States;New York City;New York;10035;East
GT-14710;Greg Tran;Consumer;United States;New York City;New York;10024;East
GW-14605;Giulietta Weimer;Consumer;United States;New York City;New York;10024;East
HA-14905;Helen Abelman;Consumer;United States;New York City;New York;10024;East
HA-14905;Helen Abelman;Consumer;United States;New York City;New York;10035;East
HG-14845;Harry Greene;Consumer;United States;New York City;New York;10024;East
HM-14860;Harry Marie;Corporate;United States;New York City;New York;10024;East
HM-14980;Henry MacAllister;Consumer;United States;New York City;New York;10009;East
HP-14815;Harold Pawlan;Home Office;United States;New York City;New York;10024;East
HR-14770;Hallie Redmond;Home Office;United States;New York City;New York;10035;East
HR-14830;Harold Ryan;Corporate;United States;New York City;New York;10009;East
HR-14830;Harold Ryan;Corporate;United States;New York City;New York;10035;East
HW-14935;Helen Wasserman;Corporate;United States;New York City;New York;10024;East
HZ-14950;Henia Zydlo;Consumer;United States;New York City;New York;10024;East
IM-15070;Irene Maddox;Consumer;United States;New York City;New York;10009;East
JB-15400;Jennifer Braxton;Corporate;United States;New York City;New York;10009;East
JC-15340;Jasper Cacioppo;Consumer;United States;New York City;New York;10024;East
JC-15775;John Castell;Consumer;United States;New York City;New York;10011;East
JD-15895;Jonathan Doherty;Corporate;United States;New York City;New York;10035;East
JD-15895;Jonathan Doherty;Corporate;United States;New York City;New York;10024;East
JD-16015;Joy Daniels;Consumer;United States;New York City;New York;10009;East
JD-16150;Justin Deggeller;Corporate;United States;New York City;New York;10011;East
JE-15475;Jeremy Ellison;Consumer;United States;New York City;New York;10024;East
JE-15715;Joe Elijah;Consumer;United States;New York City;New York;10009;East
JF-15190;Jamie Frazer;Consumer;United States;New York City;New York;10024;East
JF-15415;Jennifer Ferguson;Consumer;United States;New York City;New York;10024;East
JF-15490;Jeremy Farry;Consumer;United States;New York City;New York;10009;East
JF-15565;Jill Fjeld;Consumer;United States;New York City;New York;10024;East
JG-15160;James Galang;Consumer;United States;New York City;New York;10024;East
JG-15805;John Grady;Corporate;United States;New York City;New York;10024;East
JH-15820;John Huston;Consumer;United States;New York City;New York;10009;East
JH-16180;Justin Hirsh;Consumer;United States;New York City;New York;10035;East
JJ-15445;Jennifer Jackson;Consumer;United States;New York City;New York;10035;East
JK-15625;Jim Karlsson;Consumer;United States;New York City;New York;10024;East
JK-15640;Jim Kriz;Home Office;United States;New York City;New York;10009;East
JK-15640;Jim Kriz;Home Office;United States;New York City;New York;10011;East
JK-16120;Julie Kriz;Home Office;United States;New York City;New York;10009;East
JL-15235;Janet Lee;Consumer;United States;New York City;New York;10035;East
JL-15505;Jeremy Lonsdale;Consumer;United States;New York City;New York;10035;East
JL-15835;John Lee;Consumer;United States;New York City;New York;10011;East
JL-15835;John Lee;Consumer;United States;New York City;New York;10024;East
JL-15850;John Lucas;Consumer;United States;New York City;New York;10035;East
JM-15250;Janet Martin;Consumer;United States;New York City;New York;10009;East
JM-15265;Janet Molinari;Corporate;United States;New York City;New York;10024;East
JM-15535;Jessica Myrick;Consumer;United States;New York City;New York;10035;East
JM-15535;Jessica Myrick;Consumer;United States;New York City;New York;10011;East
JP-15460;Jennifer Patt;Corporate;United States;New York City;New York;10035;East
JP-15460;Jennifer Patt;Corporate;United States;New York City;New York;10009;East
JP-16135;Julie Prescott;Home Office;United States;New York City;New York;10011;East
KA-16525;Kelly Andreada;Consumer;United States;New York City;New York;10024;East
KA-16525;Kelly Andreada;Consumer;United States;New York City;New York;10035;East
KB-16405;Katrina Bavinger;Home Office;United States;New York City;New York;10035;East
KB-16600;Ken Brennan;Corporate;United States;New York City;New York;10009;East
KC-16255;Karen Carlisle;Corporate;United States;New York City;New York;10009;East
KD-16270;Karen Daniels;Consumer;United States;New York City;New York;10024;East
KD-16345;Katherine Ducich;Consumer;United States;New York City;New York;10009;East
KD-16345;Katherine Ducich;Consumer;United States;New York City;New York;10035;East
KD-16495;Keith Dawkins;Corporate;United States;New York City;New York;10009;East
KD-16495;Keith Dawkins;Corporate;United States;New York City;New York;10024;East
KD-16615;Ken Dana;Corporate;United States;New York City;New York;10024;East
KE-16420;Katrina Edelman;Corporate;United States;New York City;New York;10035;East
KH-16330;Katharine Harms;Corporate;United States;New York City;New York;10024;East
KH-16330;Katharine Harms;Corporate;United States;New York City;New York;10035;East
KL-16645;Ken Lonsdale;Consumer;United States;New York City;New York;10035;East
KM-16225;Kalyca Meade;Corporate;United States;New York City;New York;10011;East
KM-16720;Kunst Miller;Consumer;United States;New York City;New York;10035;East
KN-16390;Katherine Nockton;Corporate;United States;New York City;New York;10011;East
KN-16705;Kristina Nunn;Home Office;United States;New York City;New York;10009;East
KW-16435;Katrina Willman;Consumer;United States;New York City;New York;10009;East
LC-16885;Lena Creighton;Consumer;United States;New York City;New York;10035;East
LC-16885;Lena Creighton;Consumer;United States;New York City;New York;10009;East
LC-16930;Linda Cazamias;Corporate;United States;New York City;New York;10011;East
LC-16960;Lindsay Castell;Home Office;United States;New York City;New York;10024;East
LC-17140;Logan Currie;Consumer;United States;New York City;New York;10035;East
LD-17005;Lisa DeCherney;Consumer;United States;New York City;New York;10011;East
LF-17185;Luke Foster;Consumer;United States;New York City;New York;10011;East
LF-17185;Luke Foster;Consumer;United States;New York City;New York;10035;East
LH-16900;Lena Hernandez;Consumer;United States;New York City;New York;10009;East
LM-17065;Liz MacKendrick;Consumer;United States;New York City;New York;10024;East
LO-17170;Lori Olson;Corporate;United States;New York City;New York;10035;East
LS-16975;Lindsay Shagiari;Home Office;United States;New York City;New York;10035;East
LW-16825;Laurel Workman;Corporate;United States;New York City;New York;10024;East
LW-17215;Luke Weiss;Consumer;United States;New York City;New York;10035;East
MA-17560;Matt Abelman;Home Office;United States;New York City;New York;10024;East
MB-17305;Maria Bertelson;Consumer;United States;New York City;New York;10009;East
MC-17275;Marc Crier;Consumer;United States;New York City;New York;10011;East
MC-17425;Mark Cousins;Corporate;United States;New York City;New York;10035;East
MC-17845;Michael Chen;Consumer;United States;New York City;New York;10035;East
MC-18100;Mick Crebagga;Consumer;United States;New York City;New York;10024;East
MF-18250;Monica Federle;Corporate;United States;New York City;New York;10035;East
MG-17875;Michael Grace;Home Office;United States;New York City;New York;10011;East
MH-17440;Mark Haberlin;Corporate;United States;New York City;New York;10035;East
MH-17455;Mark Hamilton;Consumer;United States;New York City;New York;10011;East
MH-17785;Maya Herman;Corporate;United States;New York City;New York;10035;East
MM-17920;Michael Moore;Consumer;United States;New York City;New York;10011;East
MM-18055;Michelle Moray;Consumer;United States;New York City;New York;10011;East
MM-18055;Michelle Moray;Consumer;United States;New York City;New York;10024;East
MM-18280;Muhammed MacIntyre;Corporate;United States;New York City;New York;10035;East
MM-18280;Muhammed MacIntyre;Corporate;United States;New York City;New York;10009;East
MM-18280;Muhammed MacIntyre;Corporate;United States;New York City;New York;10024;East
MN-17935;Michael Nguyen;Consumer;United States;New York City;New York;10009;East
MO-17500;Mary O'Rourke;Consumer;United States;New York City;New York;10035;East
MO-17800;Meg O'Connel;Home Office;United States;New York City;New York;10009;East
MO-17800;Meg O'Connel;Home Office;United States;New York City;New York;10024;East
MP-17470;Mark Packer;Home Office;United States;New York City;New York;10035;East
MP-17470;Mark Packer;Home Office;United States;New York City;New York;10009;East
MP-17965;Michael Paige;Corporate;United States;New York City;New York;10011;East
MP-18175;Mike Pelletier;Home Office;United States;New York City;New York;10009;East
MR-17545;Mathew Reese;Home Office;United States;New York City;New York;10024;East
MS-17365;Maribeth Schnelling;Consumer;United States;New York City;New York;10035;East
MS-17770;Maxwell Schwartz;Consumer;United States;New York City;New York;10035;East
MS-17980;Michael Stewart;Corporate;United States;New York City;New York;10009;East
MT-17815;Meg Tillman;Consumer;United States;New York City;New York;10009;East
MT-17815;Meg Tillman;Consumer;United States;New York City;New York;10011;East
MV-17485;Mark Van Huff;Consumer;United States;New York City;New York;10011;East
MV-18190;Mike Vittorini;Consumer;United States;New York City;New York;10009;East
MV-18190;Mike Vittorini;Consumer;United States;New York City;New York;10035;East
MW-18220;Mitch Webber;Consumer;United States;New York City;New York;10035;East
MW-18220;Mitch Webber;Consumer;United States;New York City;New York;10011;East
MY-17380;Maribeth Yedwab;Corporate;United States;New York City;New York;10011;East
MZ-17515;Mary Zewe;Corporate;United States;New York City;New York;10011;East
NB-18655;Nona Balk;Corporate;United States;New York City;New York;10011;East
NC-18340;Nat Carroll;Consumer;United States;New York City;New York;10035;East
ND-18370;Natalie DeCherney;Consumer;United States;New York City;New York;10035;East
NF-18595;Nicole Fjeld;Home Office;United States;New York City;New York;10009;East
NG-18355;Nat Gilpin;Corporate;United States;New York City;New York;10011;East
NM-18445;Nathan Mautz;Home Office;United States;New York City;New York;10024;East
NM-18445;Nathan Mautz;Home Office;United States;New York City;New York;10011;East
NM-18520;Neoma Murray;Consumer;United States;New York City;New York;10011;East
NP-18325;Naresj Patel;Consumer;United States;New York City;New York;10024;East
NP-18700;Nora Preis;Consumer;United States;New York City;New York;10024;East
NW-18400;Natalie Webber;Consumer;United States;New York City;New York;10024;East
PB-19150;Philip Brown;Consumer;United States;New York City;New York;10009;East
PF-19120;Peter Fuller;Consumer;United States;New York City;New York;10035;East
PF-19165;Philip Fox;Consumer;United States;New York City;New York;10035;East
PG-18820;Patrick Gardner;Consumer;United States;New York City;New York;10009;East
PG-18820;Patrick Gardner;Consumer;United States;New York City;New York;10011;East
PG-18895;Paul Gonzalez;Consumer;United States;New York City;New York;10035;East
PJ-18835;Patrick Jones;Corporate;United States;New York City;New York;10035;East
PK-19075;Pete Kriz;Consumer;United States;New York City;New York;10011;East
PK-19075;Pete Kriz;Consumer;United States;New York City;New York;10035;East
PN-18775;Parhena Norris;Home Office;United States;New York City;New York;10009;East
PN-18775;Parhena Norris;Home Office;United States;New York City;New York;10011;East
PO-18865;Patrick O'Donnell;Consumer;United States;New York City;New York;10009;East
PO-19180;Philisse Overcash;Home Office;United States;New York City;New York;10011;East
PO-19180;Philisse Overcash;Home Office;United States;New York City;New York;10035;East
PO-19195;Phillina Ober;Home Office;United States;New York City;New York;10011;East
PP-18955;Paul Prost;Home Office;United States;New York City;New York;10009;East
PS-18970;Paul Stevenson;Home Office;United States;New York City;New York;10024;East
PS-19045;Penelope Sewall;Home Office;United States;New York City;New York;10011;East
PW-19030;Pauline Webber;Corporate;United States;New York City;New York;10009;East
QJ-19255;Quincy Jones;Corporate;United States;New York City;New York;10009;East
RA-19285;Ralph Arnett;Consumer;United States;New York City;New York;10035;East
RA-19285;Ralph Arnett;Consumer;United States;New York City;New York;10024;East
RA-19915;Russell Applegate;Consumer;United States;New York City;New York;10011;East
RB-19465;Rick Bensley;Home Office;United States;New York City;New York;10024;East
RB-19705;Roger Barcio;Home Office;United States;New York City;New York;10009;East
RB-19705;Roger Barcio;Home Office;United States;New York City;New York;10035;East
RD-19585;Rob Dowd;Consumer;United States;New York City;New York;10011;East
RD-19720;Roger Demir;Consumer;United States;New York City;New York;10024;East
RD-19810;Ross DeVincentis;Home Office;United States;New York City;New York;10035;East
RF-19345;Randy Ferguson;Corporate;United States;New York City;New York;10024;East
RF-19735;Roland Fjeld;Consumer;United States;New York City;New York;10024;East
RF-19840;Roy Französisch;Consumer;United States;New York City;New York;10024;East
RH-19495;Rick Hansen;Consumer;United States;New York City;New York;10024;East
RH-19495;Rick Hansen;Consumer;United States;New York City;New York;10009;East
RM-19675;Robert Marley;Home Office;United States;New York City;New York;10011;East
RM-19750;Roland Murray;Consumer;United States;New York City;New York;10011;East
RP-19390;Resi Pölking;Consumer;United States;New York City;New York;10011;East
RP-19390;Resi Pölking;Consumer;United States;New York City;New York;10009;East
RP-19390;Resi Pölking;Consumer;United States;New York City;New York;10035;East
RR-19525;Rick Reed;Corporate;United States;New York City;New York;10035;East
RW-19630;Rob Williams;Corporate;United States;New York City;New York;10035;East
SB-20170;Sarah Bern;Consumer;United States;New York City;New York;10035;East
SB-20185;Sarah Brown;Consumer;United States;New York City;New York;10024;East
SC-20260;Scott Cohen;Corporate;United States;New York City;New York;10009;East
SC-20380;Shahid Collister;Consumer;United States;New York City;New York;10035;East
SC-20440;Shaun Chance;Corporate;United States;New York City;New York;10009;East
